metric,model_alias,model_name,pair_type,interface,random_seed,n_pairs,mean_adjusted_gain,adjusted_gain_sd,positive_pair_rate,standardized_detectability
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,29,512,-5.495709399382274,0.943859603413286,0.0,-5.8225920248182055
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,47,512,-4.115666210651398,1.4816088955320468,0.0,-2.777835785855929
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,71,512,-5.00262846549352,1.0939697621433122,0.0,-4.572912925575145
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,101,512,-4.439055681228638,1.0553069906775914,0.0,-4.206411708102501
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,13,512,-1.4952745238939922,0.5027722166036832,0.0,-2.9740595731300363
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,29,512,-1.814490616321564,0.5310611473033886,0.0,-3.4167263516360533
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,47,512,-1.2904494007428486,0.5188574949762887,0.021484375,-2.487097928115736
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,71,512,-1.192103644212087,0.5110980757215551,0.005859375,-2.332436181703689
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,101,512,-1.11869877576828,0.523640831005128,0.0078125,-2.1363856856252768
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,13,512,-7.216449240843455,0.957393369194512,0.0,-7.537601024869122
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,29,512,-8.01246577501297,1.118137004867028,0.0,-7.165906986475092
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,47,512,-8.261046508948008,1.1701226990488502,0.0,-7.05998312455874
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,71,512,-8.438048938910166,1.1117092835155165,0.0,-7.590157844348337
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,101,512,-7.548963447411855,1.0690370162160212,0.0,-7.061461233711321
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,13,512,-2.7740373412768045,0.5309427578156087,0.0,-5.22473901459675
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,29,512,-3.415383756160736,0.6583325321011415,0.0,-5.187931006933774
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,47,512,-3.497637728850046,0.652326608508245,0.0,-5.361789145545546
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,71,512,-3.838984310626984,0.5903961926002408,0.0,-6.502386632473378
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,101,512,-3.748739381631216,0.7366622177667295,0.0,-5.088817223443224
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,13,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,29,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,47,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,71,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,101,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,13,512,-13.14225055774053,1.8549667649737975,0.0,-7.084898126423397
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,29,512,-12.420538932085035,1.7591002118585324,0.0,-7.060734145988439
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,47,512,-13.437364985545477,1.8419054926680496,0.0,-7.295360722379459
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,71,512,-12.233049660921097,1.7479160235395437,0.0,-6.998648388238399
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,101,512,-12.580024192730583,1.7949765386312424,0.0,-7.008461627205151
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,13,512,-9.130402902762096,2.339078498396121,0.0,-3.9034187647070016
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,29,512,-9.43056512872378,2.1787320627804223,0.0,-4.328464839631919
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,47,512,-9.696154624223707,2.2850377266153368,0.0,-4.243323649008601
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,71,512,-9.209299554427464,2.273461762749389,0.0,-4.050782689782426
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,101,512,-9.207193901141483,2.233561142864579,0.0,-4.122203652474499
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,13,512,-7.1580332815647125,1.26387531969951,0.0,-5.663559664466393
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,29,512,-6.397509803374608,1.1210281651912668,0.0,-5.7068234340776645
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,47,512,-7.153726885716121,1.2119019556469048,0.0,-5.902892434807163
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,71,512,-6.558144420385361,1.101001828551151,0.0,-5.956524549114933
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,101,512,-6.651922414700191,1.143910340496659,0.0,-5.815073244125131
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,13,512,-0.9281925559043884,0.621653456389554,0.052734375,-1.493102863603712
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,29,512,-1.660057862599691,0.6336863906376524,0.0,-2.61968362762098
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,47,512,-1.2534997363885243,0.6316156486419979,0.01171875,-1.984592590578788
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,71,512,-1.171372671922048,0.6433955949840686,0.015625,-1.8206103384202568
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,101,512,-1.2545750935872395,0.6130627835668088,0.01171875,-2.046405567612671
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,13,512,-14.455721378326416,2.9210542611363866,0.0,-4.948802756133213
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,29,512,-14.30202829837799,2.781446920636874,0.0,-5.141938245258055
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,47,512,-15.10654640197754,2.950958689279892,0.0,-5.11919955262536
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,71,512,-14.268251776695251,2.9124538429569755,0.0,-4.899048206789394
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,101,512,-14.291884382565817,2.834786873502828,0.0,-5.041608071546462
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,13,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,29,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,47,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,71,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,101,512,0.0,0.0,0.0,
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_expected_taboo_normal,13,512,-8.243454078833262,1.8597917214289732,0.0,-4.432460895405746
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_expected_taboo_normal,29,512,-7.148369332154592,1.726259074502469,0.0,-4.14095974221879
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_expected_taboo_normal,47,512,-7.039580255746841,1.9176970726820377,0.0,-3.6708510202299474
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_expected_taboo_normal,71,512,-7.48275159796079,1.878012498593925,0.0,-3.984399253765965
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_expected_taboo_normal,101,512,-7.014158447583516,1.8270643385310328,0.0,-3.8390319922849168
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_expected_taboo,13,512,-12.540201346079508,2.1727557329531075,0.0,-5.771565186039323
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_expected_taboo,29,512,-12.572664817174276,2.332322359782028,0.0,-5.390620539413463
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_expected_taboo,47,512,-11.536322196324669,2.138486928687659,0.0,-5.394618990448656
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_expected_taboo,71,512,-12.968405723571776,2.271410104308558,0.0,-5.709407428879736
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_expected_taboo,101,512,-10.58298925558726,1.8801845591372277,0.0,-5.628697036233264
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_taboo_expected,13,512,-13.8520298798879,2.3291356378003383,0.0,-5.94728347077713
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_taboo_expected,29,512,-13.012706637382507,2.251013678641279,0.0,-5.780820774592995
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_taboo_expected,47,512,-12.527157306671144,2.3874850407880115,0.0,-5.247009758241852
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_taboo_expected,71,512,-13.52006765206655,2.343382268210948,0.0,-5.769467421287789
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_normal_taboo_expected,101,512,-11.819712162017822,2.321912110283654,0.0,-5.090507995401204
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_taboo_expected_normal,13,512,-1.8521001140276592,0.4926909587722821,0.0,-3.7591518193125295
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_taboo_expected_normal,29,512,-1.176056087017059,0.4619878607217968,0.0078125,-2.545642833947244
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_taboo_expected_normal,47,512,-1.334691454966863,0.5060075348341809,0.005859375,-2.637690870362716
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_taboo_expected_normal,71,512,-1.4227848649024963,0.5061163015629934,0.00390625,-2.811181660240221
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_permutation_taboo_expected_normal,101,512,-1.898366371790568,0.5539562870286509,0.0,-3.4269244997166783
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_reversed,13,512,-5.595935106277466,1.0189893333457174,0.0,-5.491652290317848
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_reversed,29,512,-6.070786118507385,1.0926910802614125,0.0,-5.555811910768986
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_reversed,47,512,-5.322256147861481,1.080074316004628,0.0,-4.927675872850471
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_reversed,71,512,-6.228454351425171,1.0882774958906969,0.0,-5.723222592531434
semantic_minus_original_slot,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_reversed,101,512,-4.418929914633433,0.9312743239177936,0.0,-4.745035701235016
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_canonical,13,512,0.0,0.0,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_canonical,29,512,0.0,0.0,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_canonical,47,512,0.0,0.0,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_canonical,71,512,0.0,0.0,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_canonical,101,512,0.0,0.0,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_expected_taboo_normal,13,512,1.0595403332263231,0.8922002611976143,0.90234375,1.1875588691311136
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_expected_taboo_normal,29,512,-0.1683671403055389,0.9339737637965164,0.44921875,-0.1802696679841864
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_expected_taboo_normal,47,512,-0.1007100806261102,1.0230607953660025,0.458984375,-0.098439976472836
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_expected_taboo_normal,71,512,0.1915354303394754,1.0297843904024018,0.58203125,0.1859956629024358
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_expected_taboo_normal,101,512,-0.3262950278197725,0.9726086697123604,0.3359375,-0.3354843915963356
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,13,512,-2.47112043069986,1.280966409911144,0.00390625,-1.929106346255616
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,29,512,-1.7403982147419204,1.8187435107738508,0.1328125,-0.9569233948779312
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,47,512,-1.5052596674455951,1.933904210240306,0.232421875,-0.7783527537067373
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,71,512,-1.8569994679807376,1.7825959415356214,0.07421875,-1.041738862246607
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_expected_taboo,101,512,-1.6386982906454552,1.7336082313384085,0.12109375,-0.9452529475937712
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,13,512,-1.3353927554562688,0.3523621878392232,0.0,-3.789829901003978
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,29,512,-1.723924420773983,0.497562201466846,0.00390625,-3.464741525163569
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,47,512,-1.40247681333373,0.5608814981964456,0.029296875,-2.500486854787498
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,71,512,-1.3333554283405344,0.4418249304352847,0.005859375,-3.017836560347367
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_normal_taboo_expected,101,512,-1.3811844233423471,0.4874543633142701,0.009765625,-2.8334640682083174
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,13,512,-1.1355228622754414,2.262711789275399,0.33984375,-0.5018415812643449
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,29,512,-1.1974215706189473,2.7584266460738243,0.37109375,-0.4340958539982507
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,47,512,-1.0503968559205532,3.1625211418802928,0.404296875,-0.3321390779054316
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,71,512,-1.2071278548489015,3.039626025445056,0.3828125,-0.3971303853644813
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_permutation_taboo_expected_normal,101,512,-1.4177940220882497,2.685523781167817,0.330078125,-0.5279394775911136
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_reversed,13,512,-0.6687829700919489,0.5704774776307846,0.1484375,-1.1723214260261965
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_reversed,29,512,0.1844261122557024,0.4744917001180041,0.62109375,0.3886814294324566
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_reversed,47,512,-0.1043042327898244,0.505712475204788,0.44140625,-0.2062520461801668
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_reversed,71,512,-0.4498269581235946,0.4698908580497204,0.169921875,-0.9573009357760204
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,normal_vs_expected,letter_reversed,101,512,-0.4556488424229125,0.4883426654288741,0.185546875,-0.9330514711892948
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_canonical,13,512,-1.734723475976807e-18,3.9252311467094367e-17,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_canonical,29,512,-1.734723475976807e-18,3.9252311467094367e-17,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_canonical,47,512,-1.734723475976807e-18,3.9252311467094367e-17,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_canonical,71,512,0.0,0.0,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_canonical,101,512,-1.734723475976807e-18,3.9252311467094367e-17,0.0,
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,13,512,-3.1384434644132853,2.619590659514877,0.095703125,-1.198066366977539
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,29,512,-1.7793560372665524,2.3553634594317754,0.24609375,-0.7554486039686703
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,47,512,-1.957945257425308,2.265767451962004,0.19921875,-0.8641421941734831
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,71,512,-3.312682119819025,2.807900902602172,0.11328125,-1.17977173508832
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_expected_taboo_normal,101,512,-2.8134193746373057,2.268402252197222,0.087890625,-1.2402647598820575
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,13,512,2.300839170270289,2.8053288628867032,0.814453125,0.8201673610211635
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,29,512,1.8839446279065064,2.653673662617694,0.787109375,0.7099383222758842
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,47,512,1.8940567902754992,2.671924031083221,0.78515625,0.7088737435052118
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,71,512,1.3076748423433553,2.5706455779466806,0.73046875,0.5086951128392693
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_expected_taboo,101,512,0.4861902412182341,2.345232976532508,0.591796875,0.2073099969526609
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,13,512,0.125045464374125,1.4459412944792256,0.583984375,0.086480318980835
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,29,512,0.8163445986186465,1.43860279376148,0.763671875,0.5674565642154565
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,47,512,0.6622468481461207,1.3711094210212091,0.693359375,0.483000727726658
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,71,512,-0.1040492542088032,1.4765659458364908,0.494140625,-0.0704670553334874
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_normal_taboo_expected,101,512,0.3788343546912074,1.270332860477765,0.66796875,0.2982166064323723
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,13,512,-0.1697828806936741,0.9803689995026588,0.423828125,-0.1731826289690972
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,29,512,-0.4333418582876523,1.0897419788564595,0.359375,-0.3976554695473762
semantic_minus_original_slot,qwen2_5_7b_instruct,Qwen/Qwen2.5-7B-Instruct,taboo_vs_expected,letter_permutation_taboo_expected_normal,47,512,-0.2775248416389028,1.0275397818524894,0.41796875,-0.2700867124955202
